"gene_id","log2FoldChange","baseMean","pvalue","padj","FDR"
"GENE_0082",0.386882156298046,250451.834762117,0.166708230074437,0.303105872862612,0.303105872862612
"GENE_0083",0.13266034373938,378.188093309763,0.213252241524924,0.340658532787418,0.340658532787418
"GENE_0084",-0.181344806308634,841.691209776688,0.159008447315833,0.294460087621912,0.294460087621912
"GENE_0085",-1.79149334274079,1739.08652872853,0.000772089402444865,0.0231808420059493,0.0231808420059493
"GENE_0086",0.91799534706058,176.371803726369,0.291099549447249,0.392506919505658,0.392506919505658
"GENE_0087",-0.325709768619781,11855.1505406251,0.168923161463476,0.305466838089468,0.305466838089468
"GENE_0088",-0.274135059497883,9.57897512025594,0.231014540471021,0.353319560584458,0.353319560584458
"GENE_0089",1.40001949285674,980.696560279005,0.407102266857889,0.465957361710715,0.465957361710715
"GENE_0090",1.23265966576237,154.59170084487,0.201964737081729,0.334378703777696,0.334378703777696
"GENE_0091",2.08817456390141,151.143470020187,0.00555715220568456,0.0250901770467255,0.0250901770467255
"GENE_0092",-0.714260884582011,53354.1346603798,0.291129452602474,0.392506919505658,0.392506919505658
"GENE_0093",0.975522841089458,37872.98387181,0.139312988367076,0.272095680404446,0.272095680404446
"GENE_0094",2.086665684585,249482.330937885,0.00118222294230342,0.0231808420059493,0.0231808420059493
"GENE_0095",-1.66618331917185,402.072907411604,0.00790060341711568,0.0281319510088109,0.0281319510088109
"GENE_0096",-1.29118888031676,1118.41035991332,0.0899048009881337,0.203528513680379,0.203528513680379
"GENE_0097",-1.69760802128065,4.70570869092452,0.00150603785228017,0.0239053627346059,0.0239053627346059
"GENE_0098",0.461084871656615,261.656094603797,0.25089065787876,0.367694266006682,0.367694266006682
"GENE_0099",0.119973829861742,442814.85668234,0.504839017682501,0.53590045178343,0.53590045178343
"GENE_0100",0.979806509473785,237.25119503879,0.233702271765122,0.355164734419334,0.355164734419334
"GENE_0101",1.80144806339774,17.8029497827287,0.00483483293592036,0.0250901770467255,0.0250901770467255
"GENE_0102",1.56712663075159,1155.69131421172,0.00644470259093442,0.0262495329966723,0.0262495329966723
"GENE_0103",-1.50481297025977,74085.5817333665,0.00285324843765269,0.0244242415940399,0.0244242415940399
"GENE_0104",2.77272285250912,4.29579000982949,0.00105960703392101,0.0231808420059493,0.0231808420059493
"GENE_0105",-1.00016011313673,416.168583523498,0.0917986217871128,0.205826506249132,0.205826506249132
"GENE_0106",0.158270718684104,5032.0600263889,0.142884829385859,0.276315712138652,0.276315712138652
"GENE_0107",-0.633383822803284,925326.48248251,0.250181344362072,0.367694266006682,0.367694266006682
"GENE_0108",2.91220024922577,119.286503200507,0.00353462734842962,0.0244242415940399,0.0244242415940399
"GENE_0109",0.282289551752247,190165.794326377,0.236644318166225,0.356929589994306,0.356929589994306
"GENE_0110",0.17874143699551,224.211151774093,0.20698126981976,0.334950332648247,0.334950332648247
"GENE_0111",-0.0376388263011043,28.4101441902742,0.0616089238014705,0.146687913813025,0.146687913813025
"GENE_0112",0.162109091913049,19.8837480969579,0.654435877170278,0.660379290787364,0.660379290787364
"GENE_0113",-0.728152853770001,465.964479796254,0.406589862198637,0.465957361710715,0.465957361710715
"GENE_0114",-0.756325696031855,925.503257421741,0.0189078156949932,0.0518022347808034,0.0518022347808034
"GENE_0115",-2.49164861987222,327.828916221454,0.00402593355017406,0.024828747362038,0.024828747362038
"GENE_0116",-0.573500590310727,37873.4387982083,0.214348801018376,0.34186411645674,0.34186411645674
"GENE_0117",-0.768975386816701,1924.47267270982,0.158146178632855,0.293406639393052,0.293406639393052
"GENE_0118",4.0528365005172,693.838807084196,0.0022333235967035,0.0244242415940399,0.0244242415940399
"GENE_0119",-1.47281470112442,124.786697502093,0.506816500144401,0.536313756766562,0.536313756766562
"GENE_0120",0.20588432783791,11.3756469002544,0.397307600155523,0.460133813793492,0.460133813793492
"GENE_0121",-2.24043760097444,1.15082699854401,0.00489336080917036,0.0250901770467255,0.0250901770467255
"GENE_0122",-2.20565361215519,2089.86193513814,0.00910584386578676,0.0296607292045171,0.0296607292045171
"GENE_0123",0.18705357929551,1091.44989938579,0.244048820375471,0.36222401488744,0.36222401488744
"GENE_0124",-1.49495870232606,111566.749938617,0.350243632799834,0.430274733169329,0.430274733169329
"GENE_0125",-0.00273392145706229,2733.00680065611,0.275468506496601,0.380481362564366,0.380481362564366
"GENE_0126",0.866380084736626,15697.3575885268,0.436545083424352,0.486313537204168,0.486313537204168
"GENE_0127",-0.920507409674243,1152.07184062151,0.189519294911355,0.322311726039719,0.322311726039719
"GENE_0128",-3.03701676812866,59.2262077330537,0.00553859867891623,0.0250901770467255,0.0250901770467255
"GENE_0129",-1.83712192553998,2719.32405684974,0.00394426651407599,0.024828747362038,0.024828747362038
"GENE_0130",0.269274661676907,3233.55808713408,0.101368361732205,0.219412038381396,0.219412038381396
"GENE_0131",0.851430891635303,59.4170251219311,0.0904497405832002,0.203715631944145,0.203715631944145
"GENE_0132",-0.739316030330212,905.474089163806,0.161670470428124,0.297592511012354,0.297592511012354
"GENE_0133",9.43260980266861e-05,1002703.37484306,0.659753524726948,0.664404355213443,0.664404355213443
"GENE_0134",1.68433446506995,20.2348926665488,0.00648363465017807,0.0262495329966723,0.0262495329966723
"GENE_0135",2.15978361446428,161535.465712232,0.0105355309257093,0.0324170182329518,0.0324170182329518
"GENE_0136",-1.64567065260873,456.45358803079,0.00901354518564063,0.0294560300184334,0.0294560300184334
"GENE_0137",-0.175979340375265,167288.425774674,0.428108351465413,0.478868402086591,0.478868402086591
"GENE_0138",1.80224760137955,54.3776253595914,0.00530709770420523,0.0250901770467255,0.0250901770467255
"GENE_0139",-0.704594370849451,795.622412895656,0.494231832105749,0.528163286168766,0.528163286168766
"GENE_0140",-0.0787042274084945,2929.88279534106,0.25959002648875,0.371297505695229,0.371297505695229
"GENE_0141",-0.129160947355634,677.820434518609,0.299672469172215,0.397899122325274,0.397899122325274
"GENE_0142",-1.33151852685965,9729.89734797506,0.206601479698992,0.334950332648247,0.334950332648247
"GENE_0143",-0.667026007327107,561.963035647888,0.0530960416044558,0.129819172627031,0.129819172627031
"GENE_0144",0.219087438478866,65059.4215700849,0.31803063887787,0.407731588304961,0.407731588304961
"GENE_0145",-0.620803273586885,1801.47877993479,0.137730008857666,0.270300638502245,0.270300638502245
"GENE_0146",1.6700790350523,10930.2338671413,0.00488544235973178,0.0250901770467255,0.0250901770467255
"GENE_0147",0.503196662014586,16.6601763886159,0.265550874788883,0.374542841733262,0.374542841733262
"GENE_0148",-0.649753548901093,102.90016329453,0.299319719437392,0.397899122325274,0.397899122325274
"GENE_0149",1.04529386482815,43078.6339587673,0.1512016267733,0.284748826315066,0.284748826315066
"GENE_0150",-1.58455261975636,5796.67446761807,0.0039784321123455,0.024828747362038,0.024828747362038
"GENE_0151",-0.0610477127268224,625.374345829186,0.0825321909177112,0.18929401586631,0.18929401586631
"GENE_0152",-2.32731723352138,686.793054578341,0.00587048157292721,0.0251368522399719,0.0251368522399719
"GENE_0153",1.75075432385352,13562.8275782295,0.00518742784319274,0.0250901770467255,0.0250901770467255
"GENE_0154",-0.410468552061121,461.618300300927,0.178700172613223,0.313860234284316,0.313860234284316
"GENE_0155",-0.70176798700838,1295.48609657896,0.119536230349546,0.246567851099669,0.246567851099669
"GENE_0156",-1.85737849197932,3.39678294897791,0.00141067170811062,0.0239053627346059,0.0239053627346059
"GENE_0157",-0.0116430506659899,458156.70605727,0.119254790878605,0.246567851099669,0.246567851099669
"GENE_0158",-1.20042326692749,14091.3263773531,0.361328327958842,0.43638686951551,0.43638686951551
"GENE_0159",-0.800238494925655,17718.6963063698,0.30362232244823,0.401086291212985,0.401086291212985
"GENE_0160",1.93151286837688,1.38616112957077,0.00226633469529228,0.0244242415940399,0.0244242415940399
"GENE_0161",-0.263288805363191,930.561296762214,0.313041727867811,0.405629869679565,0.405629869679565
"GENE_0162",-1.60767357622601,243.556167371765,0.00646735089253202,0.0262495329966723,0.0262495329966723
"GENE_0163",0.244810323701073,8.61827881578004,0.0224787964422124,0.0604268721564849,0.0604268721564849
"GENE_0164",-0.544107623441925,12335.18199714,0.0750611398505562,0.173752638542954,0.173752638542954
"GENE_0165",-3.95248641009715,70989.8358337667,0.00595743398087334,0.0251368522399719,0.0251368522399719
"GENE_0166",2.14863289159648,147.966496613016,0.00690704484478167,0.0271930899400853,0.0271930899400853
"GENE_0167",-1.34464438661652,453.121566519113,0.269209906108105,0.3759914889778,0.3759914889778
"GENE_0168",0.681975446370424,369141.594133941,0.25990825398666,0.371297505695229,0.371297505695229
"GENE_0169",0.127347088017731,3.35187755270143,0.0954070289447299,0.212015619877178,0.212015619877178
"GENE_0170",1.34334837339682,13071.673093636,0.0965512424147521,0.213608943395469,0.213608943395469
"GENE_0171",-0.3446672084194,338.039938505388,0.331415301254534,0.417925978883397,0.417925978883397
"GENE_0172",1.25492860269092,671.481014479586,0.438470368612519,0.487189298458354,0.487189298458354
"GENE_0173",-2.61758379200504,121.210009659986,0.00251449177000058,0.0244242415940399,0.0244242415940399
"GENE_0174",1.67493711056167,44161.4239603125,0.00535668199659445,0.0250901770467255,0.0250901770467255
"GENE_0175",1.29716696777787,20.3820838251194,0.407246734135165,0.465957361710715,0.465957361710715
"GENE_0176",-0.226163983328622,27791.6440422249,0.387856787950425,0.453131126237932,0.453131126237932
"GENE_0177",-2.17351069520875,128734.818291946,0.00520676985018238,0.0250901770467255,0.0250901770467255
"GENE_0178",0.964513050062972,3.44767037147752,0.666760039293383,0.669437790455204,0.669437790455204
"GENE_0179",0.724790795722151,20.4006361969238,0.0197887013516168,0.0539201671706179,0.0539201671706179
"GENE_0180",-0.00953343963208307,7714.68540440814,0.354136444972369,0.431873713380938,0.431873713380938
"GENE_0181",0.227183839293637,36.7736146453441,0.446562214689005,0.492894276698681,0.492894276698681
"GENE_0182",-0.876163455524706,91.7709379547254,0.0649884111326162,0.153274554558057,0.153274554558057
"GENE_0183",0.553210098945363,214.768631074472,0.33134340333054,0.417925978883397,0.417925978883397
"GENE_0184",0.441981509579274,304.280175106669,0.612127597235367,0.622713730656528,0.622713730656528
"GENE_0185",-0.418889060013863,11364.4200550688,0.153597604959488,0.2881418346552,0.2881418346552
"GENE_0186",-2.00435498233973,124.592342957445,0.00506315037381773,0.0250901770467255,0.0250901770467255
"GENE_0187",1.05112322766005,1361.52499517292,0.379616046426779,0.449892549989131,0.449892549989131
"GENE_0188",0.83129493341105,12771.5014149383,0.268217027000252,0.3759914889778,0.3759914889778
"GENE_0189",-1.25445988920212,4.8913735765542,0.232079182127709,0.353779241048337,0.353779241048337
"GENE_0190",-2.39188224300936,92.3743852152987,0.00254702080665924,0.0244242415940399,0.0244242415940399
"GENE_0191",0.307437870881451,19484.5414845178,0.0307843371815175,0.0812251640673284,0.0812251640673284
"GENE_0192",0.495754269240457,272.40833326834,0.686826182991802,0.687513696688491,0.687513696688491
"GENE_0193",0.378917555046682,1,0.133211068729805,0.265686745466719,0.265686745466719
"GENE_0194",1.13092019145784,51.6756748666907,0.460149068590145,0.503445370448737,0.503445370448737
"GENE_0195",0.679690721638131,16750.9564832193,0.39961971235316,0.461454633202264,0.461454633202264
"GENE_0196",1.62866228051985,229.148298154461,0.00227978472269373,0.0244242415940399,0.0244242415940399
"GENE_0197",0.605662357073571,247.19787890068,0.118895090532248,0.246567851099669,0.246567851099669
"GENE_0198",0.879731305078947,604.430211312766,0.335627190874121,0.419134550952416,0.419134550952416
"GENE_0199",2.72284266923093,12000.5058256094,0.000154330687105707,0.0231808420059493,0.0231808420059493
"GENE_0200",0.193232142903575,183.385026204621,0.067350399555422,0.158099529472822,0.158099529472822
"GENE_0201",-3.00139385659727,5175.32535538388,0.00705090178515432,0.0274495910133078,0.0274495910133078
"GENE_0202",0.500665796150355,7239.8655666243,0.313551889262304,0.405629869679565,0.405629869679565
"GENE_0203",1.75698769103819,29.6285660654637,0.00708199448143341,0.0274495910133078,0.0274495910133078
"GENE_0204",3.08930886344896,807.591330879141,0.00302152930403895,0.0244242415940399,0.0244242415940399
"GENE_0205",-2.06529239736078,155.790993756767,0.00634200217746005,0.0262066205680167,0.0262066205680167
"GENE_0206",-1.72628334844066,4221.16267369451,0.00168257348805453,0.0244242415940399,0.0244242415940399
"GENE_0207",-1.05873209214018,5.4649351886487,0.225714618473839,0.349955411030402,0.349955411030402
"GENE_0208",-1.58108367311579,203589.27304993,0.00195289932382855,0.0244242415940399,0.0244242415940399
"GENE_0209",-3.89899746923573,104478.549098832,0.0114763252643424,0.0336549127986581,0.0336549127986581
"GENE_0210",-0.278066951514755,54.4147118518841,0.133430975988236,0.265686745466719,0.265686745466719
"GENE_0211",-1.80183307610998,98.8982617149788,0.00587563018429851,0.0251368522399719,0.0251368522399719
"GENE_0212",3.05545825047473,43.3779304187736,0.00553310479764313,0.0250901770467255,0.0250901770467255
"GENE_0213",0.16166211732832,624.00639043288,0.333233982120785,0.419134550952416,0.419134550952416
"GENE_0214",-0.126162150758371,177.191569531937,0.42343571799009,0.476305644533285,0.476305644533285
"GENE_0215",0.743429462406891,1475.56270625395,0.372116400052549,0.442995714348273,0.442995714348273
"GENE_0216",0.056122779176948,1.53876980401439,0.599645203574145,0.612507868819351,0.612507868819351
"GENE_0217",-0.198132055433865,1729.09984430102,0.0246542887485826,0.0659205581512903,0.0659205581512903
"GENE_0218",2.21518113532815,1055.22241254729,0.000955227676865352,0.0231808420059493,0.0231808420059493
"GENE_0219",-0.325545315138155,3.97278267335386,0.17045112732658,0.306566775767231,0.306566775767231
"GENE_0220",-3.30544461747332,2593.93825287653,0.00354219295602087,0.0244242415940399,0.0244242415940399
"GENE_0221",0.578501835665104,1209.00740206287,0.168564302491169,0.305370113208639,0.305370113208639
"GENE_0222",-0.527269310293639,450.962020827321,0.268600307462236,0.3759914889778,0.3759914889778
"GENE_0223",-0.782694140034404,955.37872102596,0.133596498956042,0.265686745466719,0.265686745466719
"GENE_0224",-1.60219680103076,3779.408139354,0.000358404337605496,0.0231808420059493,0.0231808420059493
"GENE_0225",0.642548854900039,3311.96375601792,0.111340587325229,0.234895753850693,0.234895753850693
"GENE_0226",-2.17139195086146,225.206467844776,0.00200964663358104,0.0244242415940399,0.0244242415940399
"GENE_0227",0.773501592972044,53121.0999301982,0.101876927536439,0.220036560553864,0.220036560553864
"GENE_0228",-0.351547915958882,881.458176468047,0.353273294907805,0.431873713380938,0.431873713380938
"GENE_0229",-0.987755138732656,625.601623937103,0.412678726341869,0.470557270629269,0.470557270629269
"GENE_0230",1.87535490611808,26117.2272820147,0.00221102311229662,0.0244242415940399,0.0244242415940399
"GENE_0231",-0.407645572667095,30765.3629162346,0.291240134273198,0.392506919505658,0.392506919505658
"GENE_0232",1.42192799381279,88.9191633139857,0.215770321201149,0.343498421477959,0.343498421477959
"GENE_0233",-1.80237364516341,32.6145951740713,0.00148414070801984,0.0239053627346059,0.0239053627346059
"GENE_0234",-0.699174144563254,87.4123751621567,0.120330810447964,0.247085853075901,0.247085853075901
"GENE_0235",-0.40402709272977,17.2320188095851,0.185773392369254,0.319270191666181,0.319270191666181
"GENE_0236",-0.586448112196291,2.12914173208835,0.140444418542214,0.273513885941725,0.273513885941725
"GENE_0237",2.02306051798757,2923.55509592827,0.00097355795893519,0.0231808420059493,0.0231808420059493
"GENE_0238",-0.0341470519476189,605.807239018415,0.186123798422726,0.319270191666181,0.319270191666181
"GENE_0239",0.366338776655176,9200.77966388653,0.198664181971061,0.331659736178733,0.331659736178733
"GENE_0240",-1.41355756179588,994.285157844505,0.296751457558429,0.397257640640467,0.397257640640467
"GENE_0241",-1.09382591476436,4109.07854726733,0.166246187480472,0.302816370638383,0.302816370638383
"GENE_0242",1.49710336283227,180.265567050494,0.225614317634076,0.349955411030402,0.349955411030402
"GENE_0243",1.88772249689334,36.2942696611812,0.0100527303551138,0.0316324343126477,0.0316324343126477
"GENE_0244",1.87329553321514,14695.9727109999,0.00928871059765665,0.0298672366484137,0.0298672366484137
"GENE_0245",-2.070955574288,13857.3735561354,0.00294766007961741,0.0244242415940399,0.0244242415940399
"GENE_0246",3.07494104045459,2.50860176893031,0.00274067928178505,0.0244242415940399,0.0244242415940399
"GENE_0247",-8.7854315357327,20698.6479391653,0.00231183074070826,0.0244242415940399,0.0244242415940399
"GENE_0248",-0.0400761962073869,2.18747370703652,0.281461671064641,0.385563932965262,0.385563932965262
"GENE_0249",1.05541166819739,854.021911655515,0.0600597071467158,0.144261145990255,0.144261145990255
"GENE_0250",1.16531722483384,255.676974789886,0.1615047977235,0.297592511012354,0.297592511012354
"GENE_0251",-1.64423436233829,642.56283123523,0.00505061277078199,0.0250901770467255,0.0250901770467255
"GENE_0252",0.0735756764063956,44091.6750267786,0.490061491018578,0.525253473760533,0.525253473760533
"GENE_0253",-1.79774378483667,13.0970416635874,0.00315556557002973,0.0244242415940399,0.0244242415940399
"GENE_0254",0.285028497839622,399.737100570006,0.404654704873018,0.465655586735348,0.465655586735348
"GENE_0255",4.06126343329134,6760109.56811645,0.00442772868386174,0.024828747362038,0.024828747362038
"GENE_0256",-1.55081058444713,6.06094776393204,0.010059114111422,0.0316324343126477,0.0316324343126477
"GENE_0257",-1.1076611313196,114.846733569101,0.263161131325649,0.373278200461914,0.373278200461914
"GENE_0258",0.069845909176295,867.804637185927,0.348480988101635,0.428635901724028,0.428635901724028
"GENE_0259",-1.52639417973916,1994.9399605439,0.00117541784986429,0.0231808420059493,0.0231808420059493
"GENE_0260",-0.574925939829417,158.504500986495,0.137360725853801,0.270300638502245,0.270300638502245
"GENE_0261",-5.21318418401286,398.980365159065,0.00449400327252887,0.024828747362038,0.024828747362038
"GENE_0262",4.52497406034001,42288.4455159692,0.003333438177638,0.0244242415940399,0.0244242415940399
"GENE_0263",0.575769997540642,535.650827985667,0.342780088870217,0.424232783255219,0.424232783255219
"GENE_0264",-2.7773334946012,2384.14672420082,0.00848910496028046,0.028973054471947,0.028973054471947
"GENE_0265",-0.0809951052392485,3583.54904553998,0.588095338064512,0.603793981585741,0.603793981585741
"GENE_0266",1.59715982150743,4078.97824543635,0.00327202729735826,0.0244242415940399,0.0244242415940399
"GENE_0267",1.21979255611741,5479.70941618365,0.0465628814683425,0.115254657099858,0.115254657099858
"GENE_0268",-0.286224711156423,1207.67164218105,0.499134445858345,0.531559580253828,0.531559580253828
"GENE_0269",-0.415401958524917,86.4945783241141,0.217882629214278,0.344669489590987,0.344669489590987
"GENE_0270",0.0914499582016748,817.69976197829,0.440390176158016,0.488237445851459,0.488237445851459
"GENE_0271",0.860627546225367,35.8812254150538,0.363345870311873,0.438232016310484,0.438232016310484
"GENE_0272",0.0687053695876483,1380.67017980523,0.087141006924369,0.198952070603582,0.198952070603582
"GENE_0273",0.236118810263813,300.710297160563,0.284909628933557,0.3876552129921,0.3876552129921
"GENE_0274",0.647348059303156,664.505137226955,0.0434142974701255,0.108535743675314,0.108535743675314
"GENE_0275",-0.594824604075318,22.4576114817237,0.455478821352311,0.499976752307696,0.499976752307696
"GENE_0276",1.96496733862732,376.171060416857,0.0108212765770191,0.0324215434941531,0.0324215434941531
"GENE_0277",0.705590099810915,23.1951930124024,0.0854369817307217,0.195507967347189,0.195507967347189
"GENE_0278",-1.8640054058619,246.321138860049,0.005950270280261,0.0251368522399719,0.0251368522399719
"GENE_0279",2.0723631845783,6171.07592025161,0.00581261261876101,0.0251368522399719,0.0251368522399719
"GENE_0280",1.80668840551474,2294.19311804399,0.00750261433535547,0.0275097094352278,0.0275097094352278
"GENE_0281",1.23611094552282,22260.9495740759,0.239593148988221,0.359561605166739,0.359561605166739
"GENE_0282",-2.49394410327839,5394.51233398553,0.000461066576105798,0.0231808420059493,0.0231808420059493
"GENE_0283",-0.853959515408221,1472.26859350027,0.545710180386535,0.56686542507629,0.56686542507629
