"gene_id","log2FoldChange","baseMean","pvalue","padj","FDR"
"GENE_0038",-1.80495732635262,13168.2138209171,0.00470792070683475,0.0206444294673397,0.0206444294673397
"GENE_0039",-5.12105170400414,15292.0007531674,0.00280128032782885,0.0203033804876515,0.0203033804876515
"GENE_0040",0.0766237890028832,14325.5320477302,0.109677508568493,0.184477928878758,0.184477928878758
"GENE_0041",0.436967169166785,1998.75460225703,0.173050512048387,0.261011330389724,0.261011330389724
"GENE_0042",-0.660194273917658,159413.481825371,0.384282031766017,0.434216985046347,0.434216985046347
"GENE_0043",1.60822667021958,48.4525651394435,0.0013715960603551,0.019932487293846,0.019932487293846
"GENE_0044",-1.541496645117,14.4574919586506,0.00074857094373816,0.0198247016291676,0.0198247016291676
"GENE_0045",-2.9024172689681,3211.86202022268,0.00205558970712406,0.0202948835615105,0.0202948835615105
"GENE_0046",0.918099770353275,4583.91051433454,0.18463789801348,0.270333672054876,0.270333672054876
"GENE_0047",-1.72113877926778,75.8971245385465,0.00936561415441974,0.0230335011012377,0.0230335011012377
"GENE_0048",3.06324819542993,1134.77348783634,0.00113835215934942,0.0198247016291676,0.0198247016291676
"GENE_0049",-0.915189839253483,3054.67096074911,0.0186526386640536,0.0386984204648415,0.0386984204648415
"GENE_0050",1.39076964261869,3711.19734317939,0.104843425915195,0.178913696101015,0.178913696101015
"GENE_0051",0.682872464583193,20645.9439365826,0.392636395327183,0.442656589996824,0.442656589996824
"GENE_0052",-1.6626903422947,25123.6064266837,8.72582941288007e-05,0.0198247016291676,0.0198247016291676
"GENE_0053",3.34245569160354,1,0.00135123310326847,0.019932487293846,0.019932487293846
"GENE_0054",1.3637271777842,390832.827992509,0.270587629754559,0.350956718229,0.350956718229
"GENE_0055",0.190401563938208,4830.63217177639,0.252766961225134,0.33739045098942,0.33739045098942
"GENE_0056",0.58662338995234,139.463153584105,0.0204701262054424,0.0422064457844172,0.0422064457844172
"GENE_0057",1.2685883965479,21.284497266762,0.215414351930087,0.302123915750472,0.302123915750472
"GENE_0058",0.525246353422444,22782.2387259877,0.0394232793267702,0.0776048805645082,0.0776048805645082
"GENE_0059",-6.34898537866329,3105.58931071138,0.00238341237974265,0.0203033804876515,0.0203033804876515
"GENE_0060",0.604297784679858,41412.8329057816,0.185478746484232,0.270994260786678,0.270994260786678
"GENE_0061",-0.778983362520451,811.94510787345,0.684213582579962,0.686961428293134,0.686961428293134
"GENE_0062",0.392913716373837,431.242799865077,0.237383730390162,0.323053848501264,0.323053848501264
"GENE_0063",1.2341727897851,2302151.18589138,0.537144390402919,0.554901229755081,0.554901229755081
"GENE_0064",2.96914172429326,1,0.0076602442721325,0.0217855072822674,0.0217855072822674
"GENE_0065",-1.54274229085585,3858.0841648072,0.00316662966899217,0.0203033804876515,0.0203033804876515
"GENE_0066",2.76297201092671,3777.63518121634,0.000869666944342753,0.0198247016291676,0.0198247016291676
"GENE_0067",0.712405822250197,4550.33529655883,0.105035534329166,0.178936174325667,0.178936174325667
"GENE_0068",2.20289395010065,6874.02889035799,0.0125389963336543,0.0267355998585379,0.0267355998585379
"GENE_0069",1.95306257258954,384.937680903911,0.00784278262161627,0.0217855072822674,0.0217855072822674
"GENE_0070",-0.981876467416283,56160.6490720619,0.360124119475747,0.414505649618659,0.414505649618659
"GENE_0071",-2.21267877183224,1,0.00548232582364587,0.020719280396913,0.020719280396913
"GENE_0072",-0.191304649722631,61.8942936174261,0.323045697996769,0.387344961626822,0.387344961626822
"GENE_0073",1.32261561927197,662.648431112867,0.612363168656356,0.620428742306338,0.620428742306338
"GENE_0074",-3.17702296228287,1757.21277203397,0.00386511227177795,0.0203033804876515,0.0203033804876515
"GENE_0075",-1.15145622453704,4071.17022531109,0.484618664977366,0.515219407479269,0.515219407479269
"GENE_0076",1.51752885434017,9099.34210711771,0.00503252009447634,0.0206444294673397,0.0206444294673397
"GENE_0077",1.62947169621244,5.46038850771131,0.00193156708096545,0.019932487293846,0.019932487293846
"GENE_0078",0.983750424122803,1026.84739714834,0.0510155180152567,0.0969876768350888,0.0969876768350888
"GENE_0079",-1.19496582609609,6112.96674217217,0.0416224891425315,0.0812939241065068,0.0812939241065068
"GENE_0080",-2.33287092979608,97612.1339815772,0.00312041011087303,0.0203033804876515,0.0203033804876515
"GENE_0081",3.20877568687672,675.535845046417,0.00601319126925166,0.020719280396913,0.020719280396913
"GENE_0082",0.547106632356915,250451.834762117,0.437755394279988,0.473761249220766,0.473761249220766
"GENE_0083",0.187600675629633,378.188093309763,0.0861224486464504,0.154030115245466,0.154030115245466
"GENE_0084",-0.256447459930152,841.691209776688,0.105927215190364,0.179537652865023,0.179537652865023
"GENE_0085",-2.53342748865799,1739.08652872853,0.00547678931006001,0.020719280396913,0.020719280396913
"GENE_0086",1.29817654981926,176.371803726369,0.432636101677007,0.471281156510901,0.471281156510901
"GENE_0087",-0.460600138141389,11855.1505406251,0.022329708736281,0.0455708341556755,0.0455708341556755
"GENE_0088",-0.387666132364364,9.57897512025594,0.0758942949754205,0.137739192332887,0.137739192332887
"GENE_0089",1.97982754567984,980.696560279005,0.00820666420956253,0.0220763519732276,0.0220763519732276
"GENE_0090",1.74315684401302,154.59170084487,0.00372554529440046,0.0203033804876515,0.0203033804876515
"GENE_0091",2.95297711417154,151.143470020187,0.00928819979897893,0.0230288049709402,0.0230288049709402
"GENE_0092",-1.01006691786242,53354.1346603798,0.274771105648625,0.35322328907359,0.35322328907359
"GENE_0093",1.37952864376753,37872.98387181,0.123062883807852,0.201083143476882,0.201083143476882
"GENE_0094",2.95084334328552,249482.330937885,0.00783432495522537,0.0217855072822674,0.0217855072822674
"GENE_0095",-2.35622121569007,402.072907411604,0.00345191313307539,0.0203033804876515,0.0203033804876515
"GENE_0096",-1.82592551387299,1118.41035991332,0.000819851745186032,0.0198247016291676,0.0198247016291676
"GENE_0097",-2.40066023326606,4.70570869092452,0.00353410522520227,0.0203033804876515,0.0203033804876515
"GENE_0098",-1.24037144074649,261.656094603797,0.165068875793419,0.251968344254895,0.251968344254895
"GENE_0099",0.1696601328288,442814.85668234,0.183747540435106,0.270245949318511,0.270245949318511
"GENE_0100",1.38558636275439,237.25119503879,0.082152962023482,0.14829054516874,0.14829054516874
"GENE_0101",2.54750488562763,17.8029497827287,0.00299307459914193,0.0203033804876515,0.0203033804876515
"GENE_0102",2.21614090872371,1155.69131421172,0.0118327173078415,0.0258356273096977,0.0258356273096977
"GENE_0103",-2.12802049172715,74085.5817333665,0.00520692491611245,0.0206444294673397,0.0206444294673397
"GENE_0104",3.92102617709429,4.29579000982949,0.0033412118567925,0.0203033804876515,0.0203033804876515
"GENE_0105",-1.41436926570063,416.168583523498,0.217283723137084,0.302967527514124,0.302967527514124
"GENE_0106",0.22381740406053,5032.0600263889,0.301212921019497,0.373713301513023,0.373713301513023
"GENE_0107",-0.895695199796951,925326.48248251,0.361113859025133,0.414596853071335,0.414596853071335
"GENE_0108",1.90747692502259,119.286503200507,0.00596719589409822,0.020719280396913,0.020719280396913
"GENE_0109",0.399197749222984,190165.794326377,0.319547854799952,0.384911211079079,0.384911211079079
"GENE_0110",0.25276592384869,224.211151774093,0.0730545738060527,0.133554979535745,0.133554979535745
"GENE_0111",-0.0532266768271423,28.4101441902742,0.423635220612914,0.465022196062474,0.465022196062474
"GENE_0112",0.229245412090445,19.8837480969579,0.366911729072941,0.42002446668615,0.42002446668615
"GENE_0113",-1.02971214666277,465.964479796254,0.382097520984739,0.433178749316841,0.433178749316841
"GENE_0114",-1.06955256991023,925.503257421741,0.519402387698494,0.54217368235751,0.54217368235751
"GENE_0115",-3.52354706270005,327.828916221454,0.00149627852684251,0.019932487293846,0.019932487293846
"GENE_0116",-0.811011755160622,37873.4387982083,0.43536386831597,0.472052186244125,0.472052186244125
"GENE_0117",-1.08744103959794,1924.47267270982,0.0498512566276809,0.0953178903014931,0.0953178903014931
"GENE_0118",5.731289730465,693.838807084196,0.00266360152718828,0.0203033804876515,0.0203033804876515
"GENE_0119",-2.49008862724678,124.786697502093,0.00392558850074518,0.0203033804876515,0.0203033804876515
"GENE_0120",0.291149848667846,11.3756469002544,0.504432933347125,0.528755695332417,0.528755695332417
"GENE_0121",-3.16829879827962,1.15082699854401,0.0101735480232752,0.0240415205437865,0.0240415205437865
"GENE_0122",-3.11910926944497,2089.86193513814,0.00631023351254427,0.0208134788942481,0.0208134788942481
"GENE_0123",0.264520480391022,1091.44989938579,0.086256864537461,0.154030115245466,0.154030115245466
"GENE_0124",-2.11408514925712,111566.749938617,0.000318526631790064,0.0198247016291676,0.0198247016291676
"GENE_0125",-0.0038661554614304,2733.00680065611,0.0500559780518335,0.095526675671438,0.095526675671438
"GENE_0126",0.147709036727096,15697.3575885268,0.397266982099186,0.445366571860074,0.445366571860074
"GENE_0127",-1.99186679308431,1152.07184062151,0.00903692717542329,0.0229680231189682,0.0229680231189682
"GENE_0128",-4.2947755262776,59.2262077330537,0.00176084133320568,0.019932487293846,0.019932487293846
"GENE_0129",-2.59795282245304,2719.32405684974,0.00963211936732735,0.0234929740666521,0.0234929740666521
"GENE_0130",0.380792835572407,3233.55808713408,0.705840195597985,0.705840195597985,0.705840195597985
"GENE_0131",1.20404490159111,59.4170251219311,0.254513111482595,0.338265618481968,0.338265618481968
"GENE_0132",-1.04549847289891,905.474089163806,0.0576364816166986,0.108543279880788,0.108543279880788
"GENE_0133",0.00013339057641881,1002703.37484306,0.0104584982119094,0.0242962035045672,0.0242962035045672
"GENE_0134",2.38188952875147,20.2348926665488,0.00417048770667036,0.0203033804876515,0.0203033804876515
"GENE_0135",3.05424254050863,161535.465712232,0.00346933263997011,0.0203033804876515,0.0203033804876515
"GENE_0136",-2.32721337508198,456.45358803079,0.00790866033281568,0.0218471279912035,0.0218471279912035
"GENE_0137",-0.248859924681899,167288.425774674,0.328027487955017,0.390508914232164,0.390508914232164
"GENE_0138",2.5486355465422,54.3776253595914,0.00194620735016792,0.019932487293846,0.019932487293846
"GENE_0139",-0.99639708665217,795.622412895656,0.152192323837329,0.237800505995827,0.237800505995827
"GENE_0140",-0.111299019892099,2929.88279534106,0.0262274891005016,0.0526656407640594,0.0526656407640594
"GENE_0141",-0.182652029279249,677.820434518609,0.432292488672419,0.471281156510901,0.471281156510901
"GENE_0142",0.577586723157751,9729.89734797506,0.146720456836103,0.231785871778994,0.231785871778994
"GENE_0143",-0.943270054259299,561.963035647888,0.253360639309511,0.33739045098942,0.33739045098942
"GENE_0144",0.121819432445843,65059.4215700849,0.322087586944426,0.386805840972988,0.386805840972988
"GENE_0145",-0.877904506163405,1801.47877993479,0.1774402191998,0.265629070658383,0.265629070658383
"GENE_0146",2.36173031442021,10930.2338671413,0.00331079341206798,0.0203033804876515,0.0203033804876515
"GENE_0147",-0.163008729586793,16.6601763886159,0.247486689086035,0.33354001224533,0.33354001224533
"GENE_0148",-0.918844330797653,102.90016329453,0.205214151759578,0.290951071430112,0.290951071430112
"GENE_0149",1.47819483762623,43078.6339587673,0.184509777118081,0.270333672054876,0.270333672054876
"GENE_0150",-2.24078374635447,5796.67446761807,0.00828056777765304,0.0220889171592986,0.0220889171592986
"GENE_0151",-0.0863301860252603,625.374345829186,0.396638867598696,0.445366571860074,0.445366571860074
"GENE_0152",-3.2911590088357,686.793054578341,0.00111810527990587,0.0198247016291676,0.0198247016291676
"GENE_0153",2.47581669667365,13562.8275782295,0.00459873233478616,0.0206444294673397,0.0206444294673397
"GENE_0154",-0.580461165113996,461.618300300927,0.532687125982413,0.553153817219536,0.553153817219536
"GENE_0155",-0.99240017617216,1295.48609657896,0.151644890958256,0.23731594829148,0.23731594829148
"GENE_0156",-2.62659850090404,3.39678294897791,0.00349613494011308,0.0203033804876515,0.0203033804876515
"GENE_0157",-0.0164649367682995,458156.70605727,0.115282086493049,0.191180906290296,0.191180906290296
"GENE_0158",-1.69756997132127,14091.3263773531,0.00225328541610299,0.0203033804876515,0.0203033804876515
"GENE_0159",-1.1316515401756,17718.6963063698,0.409571484741023,0.455079427490026,0.455079427490026
"GENE_0160",-1.800180286015,1.38616112957077,0.00325745815540738,0.0203033804876515,0.0203033804876515
"GENE_0161",-0.372327979708012,930.561296762214,0.291199735598064,0.365369806271096,0.365369806271096
"GENE_0162",-2.27348008146597,243.556167371765,0.00748097953479197,0.0216839986515709,0.0216839986515709
"GENE_0163",0.346196767118714,8.61827881578004,0.428082369784856,0.468468807569735,0.468468807569735
"GENE_0164",-0.769445901432852,12335.18199714,0.223502448664293,0.309132017516311,0.309132017516311
"GENE_0165",-2.13470955834467,70989.8358337667,0.00134681238873937,0.019932487293846,0.019932487293846
"GENE_0166",3.03847382557248,147.966496613016,0.00773659583979068,0.0217855072822674,0.0217855072822674
"GENE_0167",1.73903861329753,453.121566519113,0.00108628729842156,0.0198247016291676,0.0198247016291676
"GENE_0168",0.964410696487091,369141.594133941,0.086145501890603,0.154030115245466,0.154030115245466
"GENE_0169",0.180086973078609,3.35187755270143,0.0616961361436402,0.115319880642318,0.115319880642318
"GENE_0170",1.89968648769905,13071.673093636,0.0106168045230721,0.0242962035045672,0.0242962035045672
"GENE_0171",-0.48740866595286,338.039938505388,0.362275130012155,0.415453130747884,0.415453130747884
"GENE_0172",1.77464830178849,671.481014479586,0.00403063689013799,0.0203033804876515,0.0203033804876515
"GENE_0173",-3.70163738503531,121.210009659986,0.00811527079097609,0.0220763519732276,0.0220763519732276
"GENE_0174",2.98222847282157,44161.4239603125,0.00510350281837103,0.0206444294673397,0.0206444294673397
"GENE_0175",1.83437938347007,20.3820838251194,0.00195338375479691,0.019932487293846,0.019932487293846
"GENE_0176",-0.319828178335586,27791.6440422249,0.659541801966653,0.664191139946277,0.664191139946277
"GENE_0177",-3.0736545934967,128734.818291946,0.00859642238895488,0.0223167707016066,0.0223167707016066
"GENE_0178",1.36395922658611,3.44767037147752,0.201023306923087,0.287999007053133,0.287999007053133
"GENE_0179",1.02495771633714,20.4006361969238,0.162664694751668,0.249485728146729,0.249485728146729
"GENE_0180",-0.0134816454234937,7714.68540440814,0.477763316107793,0.510430893277557,0.510430893277557
"GENE_0181",0.321270400349254,36.7736146453441,0.259775327941133,0.341694953616993,0.341694953616993
"GENE_0182",-1.23902027980074,91.7709379547254,0.053350855057403,0.101043286093566,0.101043286093566
"GENE_0183",0.782318102018296,214.768631074472,0.0625258122504164,0.116652634795553,0.116652634795553
"GENE_0184",0.625024988445462,304.280175106669,0.379407399689435,0.431144772374358,0.431144772374358
"GENE_0185",-0.592368966168563,11364.4200550688,0.705212228926669,0.705840195597985,0.705840195597985
"GENE_0186",-2.83444425281506,124.592342957445,0.00817111032727539,0.0220763519732276,0.0220763519732276
"GENE_0187",1.48643838935336,1361.52499517292,0.240336033800231,0.326192642396978,0.326192642396978
"GENE_0188",1.17556978038427,12771.5014149383,0.0441385325441128,0.0856425667570835,0.0856425667570835
"GENE_0189",-1.77398547396296,4.8913735765542,0.00613290699748625,0.020719280396913,0.020719280396913
"GENE_0190",-3.38246315490195,92.3743852152987,0.00260652829759644,0.0203033804876515,0.0203033804876515
"GENE_0191",0.434761064729363,19484.5414845178,0.154312005740409,0.239987567247915,0.239987567247915
"GENE_0192",-0.0226351759682751,272.40833326834,0.317323045064414,0.384633994017471,0.384633994017471
"GENE_0193",0.53584354850111,1,0.0689985024436767,0.127538821522508,0.127538821522508
"GENE_0194",-0.594509765021899,51.6756748666907,0.564798334173918,0.576913518053031,0.576913518053031
"GENE_0195",-0.551693556750709,16750.9564832193,0.0889373337397023,0.157411210158765,0.157411210158765
"GENE_0196",2.30316110742389,229.148298154461,0.0114922532883254,0.0253692125570098,0.0253692125570098
"GENE_0197",0.856493087441847,247.19787890068,0.536570982564001,0.554901229755081,0.554901229755081
"GENE_0198",1.24406572871225,604.430211312766,0.312544942301097,0.381205368074871,0.381205368074871
"GENE_0199",3.85048847291118,12000.5058256094,0.00642775058917747,0.0210745920956638,0.0210745920956638
"GENE_0200",0.273257851896487,183.385026204621,0.644710840739372,0.650565934146693,0.650565934146693
"GENE_0201",-4.24439964089384,5175.32535538388,0.00398110334499959,0.0203033804876515,0.0203033804876515
"GENE_0202",0.708012952287967,7239.8655666243,0.112662877809866,0.188084937912965,0.188084937912965
"GENE_0203",2.48463156826473,29.6285660654637,0.0090697810532115,0.0229680231189682,0.0229680231189682
"GENE_0204",4.36872401861265,807.591330879141,0.00874919185848998,0.0225494635528092,0.0225494635528092
"GENE_0205",-2.92061846212912,155.790993756767,0.00122913150100839,0.0198247016291676,0.0198247016291676
"GENE_0206",-2.44121124193589,4221.16267369451,0.000751086944197764,0.0198247016291676,0.0198247016291676
"GENE_0207",-1.49719841060018,5.4649351886487,0.260135687285719,0.341694953616993,0.341694953616993
"GENE_0208",-2.23587816029045,203589.27304993,0.00734316082158287,0.0215422892387902,0.0215422892387902
"GENE_0209",-3.42102811576544,104478.549098832,0.00249623682459379,0.0203033804876515,0.0203033804876515
"GENE_0210",-0.3932263893189,54.4147118518841,0.404322257789871,0.451518828670477,0.451518828670477
"GENE_0211",-2.54804934859904,98.8982617149788,0.0120468340357598,0.0259287217208698,0.0259287217208698
"GENE_0212",4.32085441654891,43.3779304187736,0.00118974021975989,0.0198247016291676,0.0198247016291676
"GENE_0213",0.228613326180513,624.00639043288,0.195953349871832,0.28276096662602,0.28276096662602
"GENE_0214",-0.178411302534054,177.191569531937,0.0229088013443247,0.0465626043583836,0.0465626043583836
"GENE_0215",1.05131545342971,1475.56270625395,0.119324296477077,0.19625706657414,0.19625706657414
"GENE_0216",0.0793656264941725,1.53876980401439,0.324509297285886,0.387705253627104,0.387705253627104
"GENE_0217",-0.280187028131808,1729.09984430102,0.0797323655201178,0.144442691159634,0.144442691159634
"GENE_0218",3.13258254815013,1055.22241254729,0.00326862211665068,0.0203033804876515,0.0203033804876515
"GENE_0219",-0.460367577427365,3.97278267335386,0.287117162480839,0.3623394662877,0.3623394662877
"GENE_0220",-3.34821103148886,2593.93825287653,0.000463214438013107,0.0198247016291676,0.0198247016291676
"GENE_0221",0.818084230483872,1209.00740206287,0.39655915747931,0.445366571860074,0.445366571860074
"GENE_0222",-0.745634121408464,450.962020827321,0.0333118433935222,0.0659640463238064,0.0659640463238064
"GENE_0223",-1.10684131627364,955.37872102596,0.352148194011542,0.40852458702035,0.40852458702035
"GENE_0224",-2.26573513902167,3779.408139354,0.00410169145362564,0.0203033804876515,0.0203033804876515
"GENE_0225",0.908655864341106,3311.96375601792,0.358485793123911,0.41395588120544,0.41395588120544
"GENE_0226",-1.70638518056629,225.206467844776,0.00486402248264067,0.0206444294673397,0.0206444294673397
"GENE_0227",1.0938417416378,53121.0999301982,0.117955760843503,0.194325800401158,0.194325800401158
"GENE_0228",-0.497138969273593,881.458176468047,0.215949158900746,0.302446081379173,0.302446081379173
"GENE_0229",-1.39682685993133,625.601623937103,0.549894255561728,0.565153397288518,0.565153397288518
"GENE_0230",2.65201971829855,26117.2272820147,0.00334189770871022,0.0203033804876515,0.0203033804876515
"GENE_0231",-0.576469069008409,30765.3629162346,0.272500070105007,0.35161299368388,0.35161299368388
"GENE_0232",2.01080929550451,88.9191633139857,0.00046949894906448,0.0198247016291676,0.0198247016291676
"GENE_0233",-2.54881379045702,32.6145951740713,0.00328376163571582,0.0203033804876515,0.0203033804876515
"GENE_0234",-0.988732112442892,87.4123751621567,0.10984974346867,0.184477928878758,0.184477928878758
"GENE_0235",-0.571352021503028,17.2320188095851,0.289870093120813,0.364158408443233,0.364158408443233
"GENE_0236",-0.829321400567791,2.12914173208835,0.31854785763609,0.384911211079079,0.384911211079079
"GENE_0237",2.8608965521732,2923.55509592827,0.0112880484208166,0.0250289321969326,0.0250289321969326
"GENE_0238",-0.0482888091162987,605.807239018415,0.415186916581488,0.460295916387459,0.460295916387459
"GENE_0239",0.518055359066911,9200.77966388653,0.349567413391461,0.408373146485352,0.408373146485352
"GENE_0240",-1.9989723089762,994.285157844505,0.00810755281765222,0.0220763519732276,0.0220763519732276
"GENE_0241",-1.54682608869256,4109.07854726733,0.00521177496737985,0.0206444294673397,0.0206444294673397
"GENE_0242",2.11711800556234,180.265567050494,0.00276016387597432,0.0203033804876515,0.0203033804876515
"GENE_0243",2.66950925827674,36.2942696611812,0.00770939097947311,0.0217855072822674,0.0217855072822674
"GENE_0244",2.6491074708471,14695.9727109999,0.00336162222795516,0.0203033804876515,0.0203033804876515
"GENE_0245",-2.92862700324855,13857.3735561354,0.00823447928601388,0.0220763519732276,0.0220763519732276
"GENE_0246",4.34840586455777,2.50860176893031,0.00372858711214298,0.0203033804876515,0.0203033804876515
"GENE_0247",-5.0605133947714,20698.6479391653,0.0133468813518516,0.0281579775355518,0.0281579775355518
"GENE_0248",-0.0566734660355002,2.18747370703652,0.382667184995763,0.433178749316841,0.433178749316841
"GENE_0249",1.49250285684624,854.021911655515,0.124731452491492,0.202815369904865,0.202815369904865
"GENE_0250",-0.224839656196075,255.676974789886,0.148298927269152,0.232808363059893,0.232808363059893
"GENE_0251",-2.32518225547577,642.56283123523,0.00665927005288645,0.0211906949370538,0.0211906949370538
"GENE_0252",0.104046516198267,44091.6750267786,0.0446135420183351,0.086293118023859,0.086293118023859
"GENE_0253",-2.54226650661255,13.0970416635874,0.00611049562115051,0.020719280396913,0.020719280396913
"GENE_0254",0.403071010229409,399.737100570006,0.353642070360941,0.409307951806644,0.409307951806644
"GENE_0255",4.23300547380262,6760109.56811645,0.00321427209443308,0.0203033804876515,0.0203033804876515
"GENE_0256",-2.19306768861857,6.06094776393204,0.00782942536624043,0.0217855072822674,0.0217855072822674
"GENE_0257",-1.56639106116349,114.846733569101,0.0132531992313668,0.0280194486921074,0.0280194486921074
"GENE_0258",0.0987720925643081,867.804637185927,0.350747819526646,0.40852458702035,0.40852458702035
"GENE_0259",-2.15853940465257,1994.9399605439,0.000449137191176741,0.0198247016291676,0.0198247016291676
"GENE_0260",-0.813027402981044,158.504500986495,0.160895997798329,0.247532304305122,0.247532304305122
"GENE_0261",-2.71432088259779,398.980365159065,0.0044345742268424,0.0204358259301493,0.0204358259301493
"GENE_0262",4.20607229106573,42288.4455159692,0.0110276969610823,0.024837155317753,0.024837155317753
"GENE_0263",0.814221021152328,535.650827985667,0.10936745489378,0.184477928878758,0.184477928878758
"GENE_0264",-3.92754628360976,2384.14672420082,0.0012822181809057,0.019932487293846,0.019932487293846
"GENE_0265",-0.114538648380313,3583.54904553998,0.310784430360353,0.380593859581843,0.380593859581843
"GENE_0266",2.25861213047915,4078.97824543635,0.00272850730361059,0.0203033804876515,0.0203033804876515
"GENE_0267",1.72496091300037,5479.70941618365,0.00679153064783765,0.0212900647267638,0.0212900647267638
"GENE_0268",-0.40476262672989,1207.67164218105,0.172836278543732,0.261011330389724,0.261011330389724
"GENE_0269",-0.501200870782219,86.4945783241141,0.393212954320416,0.44280738099146,0.44280738099146
"GENE_0270",0.129323303870222,817.69976197829,0.547349737249731,0.564278079638898,0.564278079638898
"GENE_0271",1.21705028485785,35.8812254150538,0.278819291120578,0.356091048685285,0.356091048685285
"GENE_0272",0.0971592066680313,1380.67017980523,0.331018502942977,0.393133613946528,0.393133613946528
"GENE_0273",0.33390572559784,300.710297160563,0.0906439537731494,0.159303960936994,0.159303960936994
"GENE_0274",0.91544262489917,664.505137226955,0.210480089482243,0.296868955546183,0.296868955546183
"GENE_0275",-0.841166956606745,22.4576114817237,0.105480783411008,0.179389087433687,0.179389087433687
"GENE_0276",2.77874449836226,376.171060416857,0.000160040918699932,0.0198247016291676,0.0198247016291676
"GENE_0277",0.997805189636446,23.1951930124024,0.135475702439627,0.2164148601272,0.2164148601272
"GENE_0278",-2.63596990374131,246.321138860049,0.00960960857847279,0.0234929740666521,0.0234929740666521
"GENE_0279",2.93061756526612,6171.07592025161,0.00721040044762609,0.0215422892387902,0.0215422892387902
"GENE_0280",2.55491547792648,2294.19311804399,0.00841049593994007,0.0221943491723795,0.0221943491723795
"GENE_0281",-2.20362974498221,22260.9495740759,0.0077446978116767,0.0217855072822674,0.0217855072822674
